bathrooms,floor,price,price_m2,rooms,size,latitude,longitude,floor_was_missing,price_cut
1.0,1.0,140000.0,1771.9999999999998,2.0,79.0,40.28894260000001,-3.7568258,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,189000.0,3566.0000000000005,1.0,53.0,40.4075825,-3.7040317,True,"(178000.0, 190000.0]"
1.0,2.4203319502074687,300000.0,5454.0,2.0,55.0,40.4237299,-3.7053061,True,"(288800.0, 330000.0]"
2.0,0.0,298000.0,3725.0,3.0,80.0,40.442316,-3.6725332,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,115000.0,2129.0,3.0,54.0,40.3924334,-3.758293699999999,True,"(110000.0, 124000.0]"
3.0,2.4203319502074687,152000.0,1117.0,3.0,136.0,40.8114262,-3.7657848,True,"(143417.5, 155000.0]"
2.0,2.0,174000.0,1474.0,3.0,118.0,40.3029361,-3.4486711,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,256000.0,2188.0,4.0,117.0,40.349691,-3.8212128,True,"(230000.0, 257000.0]"
1.0,0.0,85170.0,1774.0,1.0,48.0,40.3912876,-3.6417976,False,"(19999.999, 93000.0]"
2.0,1.0,184133.0,1644.0000000000002,3.0,112.0,40.6487822,-3.9943124,False,"(178000.0, 190000.0]"
2.0,2.4203319502074687,149900.0,1561.0,3.0,96.0,40.3792261,-3.7636266,True,"(143417.5, 155000.0]"
2.0,0.0,259000.0,1472.0,2.0,176.0,40.48028619999999,-3.3751971,False,"(257000.0, 288800.0]"
2.0,2.4203319502074687,550000.0,7746.0,2.0,71.0,40.4312768,-3.6769396,True,"(450000.0, 550000.0]"
1.0,3.0,131000.0,2425.0,2.0,54.0,40.3230369,-3.727221,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,251900.0,2913.0000000000005,3.0,86.0,40.46238719999999,-3.4633764,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,145000.0,1380.0,3.0,105.0,40.47725070000001,-3.3738685,True,"(143417.5, 155000.0]"
1.0,2.4203319502074687,132000.0,2200.0,2.0,60.0,40.3971809,-3.7334125,True,"(124000.0, 133900.0]"
1.0,2.4203319502074687,172000.0,2646.0000000000005,3.0,65.0,40.3897167,-3.7072985,True,"(165000.0, 178000.0]"
1.0,2.0,178000.0,2253.0,3.0,79.0,40.4116067,-3.7140271,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,260000.0,1857.0,3.0,140.0,40.4032845,-3.7426648,True,"(257000.0, 288800.0]"
2.0,2.4203319502074687,395000.0,2947.0,4.0,134.0,40.4087204,-3.7033913,True,"(380000.0, 450000.0]"
1.0,2.4203319502074687,145000.0,2900.0,2.0,50.0,40.4300869,-3.648615,True,"(143417.5, 155000.0]"
1.0,2.4203319502074687,148000.0,2242.0,3.0,66.0,40.43335159999999,-3.6476588,True,"(143417.5, 155000.0]"
2.0,0.0,276629.0,2686.0000000000005,3.0,103.0,40.5870837,-4.1544395,False,"(257000.0, 288800.0]"
2.0,2.4203319502074687,725000.0,5846.0,3.0,124.0,40.4338618,-3.695287,True,"(715000.0, 1095000.0]"
1.0,4.0,117700.0,2140.0,3.0,55.0,40.4139935,-3.710802799999999,False,"(110000.0, 124000.0]"
1.0,3.0,138000.0,2059.0,3.0,67.0,40.378094,-3.7321498,False,"(133900.0, 143417.5]"
2.0,2.4203319502074687,310000.0,2870.0,3.0,108.0,40.3743424,-3.7262373,True,"(288800.0, 330000.0]"
1.0,1.0,181000.0,2978.0,1.0,61.0,40.5492165,-3.6281627,False,"(178000.0, 190000.0]"
1.0,1.0,289000.0,7225.0,2.0,40.0,40.4082671,-3.7042985,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,239000.0,2655.0,3.0,90.0,40.4659131,-3.7057702,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,168000.0,1671.0,2.0,101.0,40.48049169999999,-3.3930413,True,"(165000.0, 178000.0]"
2.0,2.4203319502074687,245900.0,2703.0000000000005,3.0,91.0,40.46238719999999,-3.4633764,True,"(230000.0, 257000.0]"
1.0,4.0,115000.0,1666.0,3.0,69.0,40.3448579,-3.8264843,False,"(110000.0, 124000.0]"
1.0,2.0,180000.0,6428.0,1.0,28.0,40.4075825,-3.7040317,False,"(178000.0, 190000.0]"
1.0,4.0,131500.0,1878.0,3.0,70.0,40.381776,-3.611109,False,"(124000.0, 133900.0]"
1.0,1.0,239900.0,3075.0,2.0,78.0,40.5091792,-3.8954624,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,166000.0,1651.0,2.0,101.0,40.48049169999999,-3.3930413,True,"(165000.0, 178000.0]"
1.0,8.0,179000.0,1884.0000000000002,3.0,95.0,40.3410209,-3.8064795,False,"(178000.0, 190000.0]"
1.0,3.0,138000.0,1970.9999999999998,3.0,70.0,40.385049,-3.7409814,False,"(133900.0, 143417.5]"
2.0,7.0,850000.0,4775.0,4.0,178.0,40.4420691,-3.6564225,False,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,145000.0,2230.0,3.0,65.0,40.4061199,-3.7397073,True,"(143417.5, 155000.0]"
1.0,2.0,197260.0,2496.0,3.0,79.0,40.4290913,-3.5313451,False,"(190000.0, 209000.0]"
1.0,2.4203319502074687,112200.0,2040.0,1.0,55.0,40.1905392,-3.6852209,True,"(110000.0, 124000.0]"
1.0,2.4203319502074687,144500.0,2256.9999999999995,3.0,64.0,40.486315,-3.3629902,True,"(143417.5, 155000.0]"
1.0,3.0,137900.0,1970.0,3.0,70.0,40.377486,-3.7682551,False,"(133900.0, 143417.5]"
2.0,4.0,190000.0,1900.0,3.0,100.0,40.5110752,-3.3641034,False,"(178000.0, 190000.0]"
1.0,4.0,270000.0,4090.0,1.0,66.0,40.4049275,-3.6799109,False,"(257000.0, 288800.0]"
1.0,2.4203319502074687,109500.0,2670.0,2.0,41.0,40.4498469,-3.7069677,True,"(93000.0, 110000.0]"
2.0,2.4203319502074687,484900.0,3188.9999999999995,4.0,152.0,40.553037,-3.617588,True,"(450000.0, 550000.0]"
1.0,0.0,129900.0,1998.0000000000002,2.0,65.0,40.4248653,-3.565909,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,288000.0,5877.000000000003,1.0,49.0,40.4244747,-3.6967539,True,"(257000.0, 288800.0]"
2.0,2.4203319502074687,240160.0,1819.0,4.0,132.0,40.3062942,-3.8663431,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,236000.0,1888.0000000000002,3.0,125.0,40.3410209,-3.8064795,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,299000.0,2533.0,1.0,118.0,40.4681141,-3.698127299999999,True,"(288800.0, 330000.0]"
2.0,3.0,177000.0,1500.0,3.0,118.0,40.3029361,-3.4486711,False,"(165000.0, 178000.0]"
2.0,6.0,799000.0,4463.0,4.0,179.0,40.4418172,-3.697498,False,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,330000.0,2391.0,3.0,138.0,40.3546934,-3.514243,True,"(288800.0, 330000.0]"
2.0,4.0,800000.0,4761.0,3.0,168.0,40.430508,-3.671107,False,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,288900.0,2427.0,3.0,119.0,40.3997158,-3.5467339,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,350000.0,3125.0,3.0,112.0,40.6056227,-3.697965099999999,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,193000.0,1996.0,3.0,97.0,40.3467681,-3.695305899999999,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,330000.0,2750.0,3.0,120.0,40.366052,-3.6205865,True,"(288800.0, 330000.0]"
1.0,0.0,221000.0,2513.0,2.0,88.0,40.3726373,-3.751842,False,"(209000.0, 230000.0]"
1.0,2.4203319502074687,152000.0,2025.9999999999998,3.0,75.0,40.3335866,-3.7463754,True,"(143417.5, 155000.0]"
3.0,2.4203319502074687,470000.0,2848.0000000000005,3.0,165.0,40.4790034,-3.8730827,True,"(450000.0, 550000.0]"
3.0,1.0,260000.0,1468.0000000000002,3.0,177.0,40.5931221,-4.1304383,False,"(257000.0, 288800.0]"
4.0,2.4203319502074687,1195000.0,3867.0,5.0,309.0,40.458032,-3.6583671,True,"(1095000.0, 19220600.0]"
2.0,8.0,364800.0,2778.0,3.0,131.0,40.443963517509026,-3.6964016380866425,False,"(330000.0, 380000.0]"
1.0,1.0,242000.0,2630.0,2.0,92.0,40.41112304473229,-3.6834980822107077,False,"(230000.0, 257000.0]"
1.0,0.0,118000.0,1815.0,2.0,65.0,40.6298612,-4.0119219,False,"(110000.0, 124000.0]"
1.0,1.0,165000.0,2062.0,2.0,80.0,40.6246704,-4.0100067,False,"(155000.0, 165000.0]"
2.0,2.4203319502074687,199000.0,1474.0,3.0,135.0,40.1797179,-3.6705627,True,"(190000.0, 209000.0]"
1.0,2.4203319502074687,139000.0,1781.9999999999998,3.0,78.0,40.4041236,-3.7476631,True,"(133900.0, 143417.5]"
2.0,2.4203319502074687,367000.0,2548.0,3.0,144.0,40.44447460000001,-3.5771601,True,"(330000.0, 380000.0]"
1.0,2.0,115000.0,1885.0,2.0,61.0,40.3886606,-3.666557499999999,False,"(110000.0, 124000.0]"
2.0,2.4203319502074687,550000.0,3503.0,3.0,157.0,40.4484145,-3.8637259,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,440000.0,3793.0,3.0,116.0,40.3974864,-3.6911749,True,"(380000.0, 450000.0]"
2.0,3.0,750000.0,2996.0000000000005,3.0,250.0,40.46111,-3.80025,False,"(715000.0, 1095000.0]"
2.0,1.0,353000.0,3530.0,3.0,100.0,40.4068452,-3.7200879,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,405000.0,4763.999999999999,3.0,85.0,40.4588346,-3.676924,True,"(380000.0, 450000.0]"
2.0,2.4203319502074687,226900.0,2715.0,3.0,84.0,40.46238719999999,-3.4633764,True,"(209000.0, 230000.0]"
2.0,2.4203319502074687,235000.0,1865.0,3.0,126.0,40.5493753,-3.6330046,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,390000.0,3250.0,3.0,120.0,40.5515315,-3.660177899999999,True,"(380000.0, 450000.0]"
1.0,2.4203319502074687,151000.0,2188.0,2.0,69.0,40.3119688,-3.8598636,True,"(143417.5, 155000.0]"
1.0,5.0,167260.0,1990.9999999999998,3.0,84.0,40.4717686,-3.719269,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,149000.0,1693.0,3.0,88.0,40.4012128,-3.6471191,True,"(143417.5, 155000.0]"
1.0,4.0,115000.0,1575.0,3.0,73.0,40.3935372,-3.7446359,False,"(110000.0, 124000.0]"
2.0,2.4203319502074687,275000.0,2115.0,4.0,130.0,40.349691,-3.8212128,True,"(257000.0, 288800.0]"
1.0,2.4203319502074687,115000.0,2090.0,2.0,55.0,40.4051736,-3.7373732,True,"(110000.0, 124000.0]"
2.0,1.0,160000.0,1280.0,3.0,125.0,40.38348209999999,-3.4170301,False,"(155000.0, 165000.0]"
2.0,1.0,390000.0,3451.0,2.0,113.0,40.45228789999999,-3.6579799,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,840000.0,6000.0,4.0,140.0,40.475859,-3.7212297,True,"(715000.0, 1095000.0]"
3.0,0.0,530000.0,3373.0,4.0,157.0,40.4174811,-3.8613836,False,"(450000.0, 550000.0]"
1.0,3.0,147000.0,2773.0,3.0,53.0,40.4084169,-3.6140696,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,620000.0,4428.0,2.0,140.0,40.4635518,-3.8483389,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,162000.0,1800.0,3.0,90.0,40.4013193,-3.663347,True,"(155000.0, 165000.0]"
1.0,1.0,159000.0,1766.0,3.0,90.0,40.6343953,-4.0184867,False,"(155000.0, 165000.0]"
1.0,2.4203319502074687,150000.0,1388.0000000000002,3.0,108.0,40.3696189,-3.6973072,True,"(143417.5, 155000.0]"
2.0,3.0,215768.0,2074.0,2.0,104.0,40.4478392,-3.4714642,False,"(209000.0, 230000.0]"
1.0,1.0,100000.0,1694.0,3.0,59.0,40.374218,-3.7402561,False,"(93000.0, 110000.0]"
2.0,3.0,238500.0,1839.0,3.0,130.0,40.48028619999999,-3.3751971,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,1250000.0,11061.0,2.0,113.0,40.4243122,-3.7123753,True,"(1095000.0, 19220600.0]"
3.0,2.0,1599000.0,9296.0,2.0,172.0,40.4382413,-3.695098,False,"(1095000.0, 19220600.0]"
2.0,1.0,725000.0,5330.0,3.0,136.0,40.4250832,-3.6707895,False,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,160000.0,3404.0,1.0,47.0,40.4472932,-3.5773998,True,"(155000.0, 165000.0]"
2.0,3.0,212000.0,1944.0,3.0,109.0,40.4298818,-3.541023,False,"(209000.0, 230000.0]"
2.0,2.4203319502074687,295500.0,2708.0,4.0,109.0,40.4002107,-3.557638,True,"(288800.0, 330000.0]"
1.0,8.0,365000.0,4195.0,2.0,87.0,40.3896423,-3.6916928,False,"(330000.0, 380000.0]"
2.0,5.0,144200.0,1922.0,2.0,75.0,40.1983634,-3.6966741,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,250000.0,2380.0,3.0,105.0,40.5003105,-3.3659016,True,"(230000.0, 257000.0]"
1.0,3.0,133900.0,1653.0,3.0,81.0,40.449566,-3.468712,False,"(124000.0, 133900.0]"
1.0,7.0,167260.0,2230.0,3.0,75.0,40.4567552,-3.4754967,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,460000.0,3150.0,3.0,146.0,40.5594119,-3.6446641,True,"(450000.0, 550000.0]"
2.0,2.0,127500.0,1655.0,2.0,77.0,40.5795317,-4.1360645,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,329000.0,2963.0,3.0,111.0,40.43397909999999,-3.6463098,True,"(288800.0, 330000.0]"
2.0,3.0,214241.0,2354.0,2.0,91.0,40.3600866,-3.593182399999999,False,"(209000.0, 230000.0]"
1.0,4.0,129000.0,1869.0,2.0,69.0,40.3913336,-3.6480615,False,"(124000.0, 133900.0]"
1.0,1.0,138000.0,1468.0000000000002,3.0,94.0,40.29678029999999,-3.7926281,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,140000.0,1250.0,3.0,112.0,40.4567552,-3.4754967,True,"(133900.0, 143417.5]"
1.0,2.4203319502074687,390000.0,5571.000000000002,2.0,70.0,40.4293776,-3.704737299999999,True,"(380000.0, 450000.0]"
2.0,2.0,179000.0,1626.9999999999998,3.0,110.0,40.2543127,-3.8237042,False,"(178000.0, 190000.0]"
2.0,2.4203319502074687,234510.0,1598.0,4.0,147.0,40.3014387,-3.4482001,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,220000.0,2588.0,3.0,85.0,40.4361054,-3.648656,True,"(209000.0, 230000.0]"
2.0,7.0,255427.0,2554.0000000000005,2.0,100.0,40.3600866,-3.593182399999999,False,"(230000.0, 257000.0]"
3.0,2.4203319502074687,1540000.0,5500.0,6.0,280.0,40.46452559999999,-3.683678,True,"(1095000.0, 19220600.0]"
1.0,0.0,148000.0,1804.0,2.0,82.0,40.4179069,-3.5419662,False,"(143417.5, 155000.0]"
2.0,1.0,595000.0,3765.0,3.0,158.0,40.4636251,-3.6653592,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,208500.0,1361.9999999999998,4.0,153.0,40.7389578,-3.5847854,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,509000.0,4627.0,2.0,110.0,40.4051116,-3.6971035,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,145000.0,1933.0,3.0,75.0,40.3818534,-3.7306726,True,"(143417.5, 155000.0]"
3.0,1.0,324000.0,2234.0,4.0,145.0,40.2503327,-3.7000857,False,"(288800.0, 330000.0]"
1.0,1.0,254990.0,5666.0,3.0,45.0,40.406115,-3.7101352,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,248000.0,2480.0,3.0,100.0,40.2521986,-3.6999517,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,460000.0,3801.0,3.0,121.0,40.50057899999999,-3.6910329,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,210000.0,1615.0,4.0,130.0,40.5372512,-3.637224499999999,True,"(209000.0, 230000.0]"
1.0,2.4203319502074687,200000.0,2325.0,3.0,86.0,40.2930236,-3.7857758,True,"(190000.0, 209000.0]"
3.0,2.4203319502074687,149000.0,1137.0,3.0,131.0,40.8114262,-3.7657848,True,"(143417.5, 155000.0]"
2.0,2.4203319502074687,460000.0,3833.0,3.0,120.0,40.4095302,-3.6480035,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,459900.0,4692.0,2.0,98.0,40.4465905,-3.6973545,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,169000.0,2380.0,3.0,71.0,40.424367,-3.557535,True,"(165000.0, 178000.0]"
2.0,1.0,247908.0,2274.0,3.0,109.0,40.3600866,-3.593182399999999,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,129900.0,1584.0,3.0,82.0,40.3684068,-3.7559225,True,"(124000.0, 133900.0]"
2.0,2.0,240260.0,2089.0,3.0,115.0,40.4717686,-3.719269,False,"(230000.0, 257000.0]"
2.0,5.0,178000.0,1521.0,3.0,117.0,40.4623592,-3.4802009,False,"(165000.0, 178000.0]"
1.0,0.0,144000.0,1714.0,3.0,84.0,40.44417,-3.47179,False,"(143417.5, 155000.0]"
1.0,1.0,74000.0,1298.0,2.0,57.0,40.3731324,-3.7452455,False,"(19999.999, 93000.0]"
2.0,3.0,360000.0,3711.0000000000005,2.0,97.0,40.4584125,-3.6973132,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,349900.0,3174.0,4.0,110.0,40.36638,-3.7557473,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,320000.0,2133.0,4.0,150.0,40.349691,-3.8212128,True,"(288800.0, 330000.0]"
1.0,2.4203319502074687,95000.0,1696.0,1.0,56.0,40.1929687,-3.6662896,True,"(93000.0, 110000.0]"
2.0,1.0,243000.0,1993.0,3.0,122.0,40.4444717,-3.4668333,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,200000.0,5000.0,2.0,40.0,40.4007491,-3.7042027,True,"(190000.0, 209000.0]"
1.0,2.4203319502074687,132000.0,2275.0,1.0,58.0,40.3119688,-3.8598636,True,"(124000.0, 133900.0]"
2.0,2.4203319502074687,389300.0,3065.0,3.0,127.0,40.3230369,-3.727221,True,"(380000.0, 450000.0]"
2.0,2.4203319502074687,299000.0,3215.0,3.0,93.0,40.4486171,-3.600252,True,"(288800.0, 330000.0]"
3.0,2.4203319502074687,775000.0,3522.0,4.0,220.0,40.4534463,-3.6326303,True,"(715000.0, 1095000.0]"
2.0,3.0,323000.0,5872.000000000001,2.0,55.0,40.435471,-3.6881973,False,"(288800.0, 330000.0]"
2.0,4.0,150000.0,1219.0,3.0,123.0,40.3795897,-3.7050464,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,475000.0,4203.0,4.0,113.0,40.4388058,-3.7042049,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,410000.0,4270.0,2.0,96.0,40.3986832,-3.6735547,True,"(380000.0, 450000.0]"
2.0,2.4203319502074687,310000.0,2870.0,2.0,108.0,40.3817545,-3.6322177,True,"(288800.0, 330000.0]"
1.0,3.0,137500.0,2217.0,3.0,62.0,40.4272198,-3.6447263,False,"(133900.0, 143417.5]"
2.0,2.4203319502074687,499000.0,5940.0,2.0,84.0,40.44612240000001,-3.6729334,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,122260.0,1528.0,3.0,80.0,40.4179069,-3.5419662,True,"(110000.0, 124000.0]"
2.0,2.4203319502074687,520000.0,4905.0,2.0,106.0,40.4560497,-3.6929611,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,231000.0,2141.0,2.0,108.0,40.3190025,-3.848802,True,"(230000.0, 257000.0]"
2.0,7.0,315000.0,2739.0,3.0,115.0,40.3671612,-3.7451472,False,"(288800.0, 330000.0]"
2.0,2.4203319502074687,239900.0,2637.0,3.0,91.0,40.46238719999999,-3.4633764,True,"(230000.0, 257000.0]"
1.0,1.0,175000.0,2691.9999999999995,3.0,65.0,40.472969,-3.6904118,False,"(165000.0, 178000.0]"
2.0,1.0,658000.0,5022.0,4.0,131.0,40.420304,-3.6744648,False,"(550000.0, 715000.0]"
1.0,0.0,139000.0,2278.0,3.0,61.0,40.44694339999999,-3.4557634,False,"(133900.0, 143417.5]"
2.0,2.4203319502074687,223900.0,2679.0,3.0,84.0,40.46238719999999,-3.4633764,True,"(209000.0, 230000.0]"
3.0,2.4203319502074687,299000.0,1510.0,3.0,198.0,40.3821923,-3.7404454,True,"(288800.0, 330000.0]"
1.0,3.0,495000.0,3928.0,2.0,126.0,40.413645,-3.696120699999999,False,"(450000.0, 550000.0]"
2.0,0.0,210000.0,1640.0,3.0,128.0,40.44694339999999,-3.4557634,False,"(209000.0, 230000.0]"
1.0,3.0,149000.0,1732.0,3.0,86.0,40.3932582,-3.6673853,False,"(143417.5, 155000.0]"
5.0,2.0,1420000.0,3155.0,4.0,450.0,40.4093461,-3.8041016,False,"(1095000.0, 19220600.0]"
1.0,2.0,360000.0,4000.0,3.0,90.0,40.420573,-3.7096022,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,125000.0,1923.0,2.0,65.0,40.3481762,-3.709058599999999,True,"(124000.0, 133900.0]"
2.0,1.0,142595.0,1760.0,2.0,81.0,40.1983634,-3.6966741,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,125000.0,2776.9999999999995,2.0,45.0,40.3948421,-3.7241645,True,"(124000.0, 133900.0]"
1.0,4.0,125000.0,1953.0,2.0,64.0,40.4494564,-3.4686378,False,"(124000.0, 133900.0]"
1.0,4.0,122000.0,1742.0,3.0,70.0,40.3920977,-3.7389165,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,369900.0,5690.0,3.0,65.0,40.438168,-3.690905,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,330000.0,3142.0,3.0,105.0,40.4077912,-3.627194899999999,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,280000.0,2568.0,4.0,109.0,40.3945764,-3.7630657,True,"(257000.0, 288800.0]"
1.0,2.4203319502074687,100000.0,1724.0,1.0,58.0,40.2430998,-3.708379399999999,True,"(93000.0, 110000.0]"
1.0,2.4203319502074687,125000.0,2231.9999999999995,1.0,56.0,40.29678029999999,-3.7926281,True,"(124000.0, 133900.0]"
3.0,2.4203319502074687,430000.0,3138.0,5.0,137.0,40.4226321,-3.7227568,True,"(380000.0, 450000.0]"
1.0,0.0,156000.0,1470.9999999999998,2.0,106.0,40.4578885,-3.4812634,False,"(155000.0, 165000.0]"
1.0,2.0,130000.0,1733.0,3.0,75.0,40.2864475,-3.8058734,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,250000.0,3205.0,3.0,78.0,40.40755679999999,-3.7242106,True,"(230000.0, 257000.0]"
2.0,1.0,189977.0,1570.0,3.0,121.0,40.6487822,-3.9943124,False,"(178000.0, 190000.0]"
2.0,2.4203319502074687,311900.0,3243.0000000000005,4.0,96.0,40.46238719999999,-3.4633764,True,"(288800.0, 330000.0]"
1.0,2.4203319502074687,240000.0,3428.0,1.0,70.0,40.4346519,-3.6449207,True,"(230000.0, 257000.0]"
2.0,2.4203319502074687,795000.0,3381.9999999999995,3.0,235.0,40.4532044,-3.6162644,True,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,135000.0,2250.0,2.0,60.0,40.3578205,-3.7788177,True,"(133900.0, 143417.5]"
3.0,2.4203319502074687,356500.0,2330.0,3.0,153.0,40.4567552,-3.4754967,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,295000.0,5267.0,1.0,56.0,40.4139935,-3.7081504,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,795000.0,6462.999999999999,2.0,123.0,40.4245984,-3.6761579,True,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,339000.0,3683.9999999999995,4.0,92.0,40.443949,-3.6701675,True,"(330000.0, 380000.0]"
2.0,2.4203319502074687,310000.0,4189.0,3.0,74.0,40.471266,-3.6907737,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,240000.0,2181.0,4.0,110.0,40.193348,-3.6691983,True,"(230000.0, 257000.0]"
2.0,3.0,181000.0,1615.9999999999998,3.0,112.0,40.4613776,-3.4694158,False,"(178000.0, 190000.0]"
1.0,2.4203319502074687,230000.0,3239.0,3.0,71.0,40.4020278,-3.702223,True,"(209000.0, 230000.0]"
2.0,2.4203319502074687,361900.0,2461.0,4.0,147.0,40.3997158,-3.5467339,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,350000.0,2800.0,4.0,125.0,40.4421999,-3.6574637,True,"(330000.0, 380000.0]"
1.0,3.0,143000.0,2166.0,2.0,66.0,40.3845857,-3.7798717,False,"(133900.0, 143417.5]"
1.0,1.0,129000.0,1653.0,3.0,78.0,40.3544121,-3.7003632,False,"(124000.0, 133900.0]"
1.0,4.0,119000.0,2163.0000000000005,3.0,55.0,40.3913336,-3.6480615,False,"(110000.0, 124000.0]"
2.0,1.0,155000.0,1631.0,3.0,95.0,40.6405875,-4.0119244,False,"(143417.5, 155000.0]"
1.0,4.0,123900.0,1720.0,2.0,72.0,40.37985279999999,-3.7292177,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,174900.0,2731.9999999999995,3.0,64.0,40.4414087,-3.6458491,True,"(165000.0, 178000.0]"
1.0,5.0,155000.0,3296.9999999999995,2.0,47.0,40.3938387,-3.7352067,False,"(143417.5, 155000.0]"
2.0,0.0,358000.0,4475.0,2.0,80.0,40.5343671,-3.6356974,False,"(330000.0, 380000.0]"
1.0,3.0,280000.0,2333.0,3.0,120.0,40.3783812,-3.7734383,False,"(257000.0, 288800.0]"
1.0,2.4203319502074687,108350.0,1970.0,2.0,55.0,40.3975859,-3.6580707,True,"(93000.0, 110000.0]"
3.0,2.4203319502074687,512000.0,4376.0,4.0,117.0,40.4588701,-3.6920091,True,"(450000.0, 550000.0]"
1.0,3.0,330000.0,5593.0,1.0,59.0,40.4592325,-3.6820386,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,180000.0,2368.0000000000005,3.0,76.0,40.4437557,-3.614663599999999,True,"(178000.0, 190000.0]"
1.0,0.0,93000.0,1328.0,2.0,70.0,40.3019799,-3.7306864,False,"(19999.999, 93000.0]"
2.0,2.4203319502074687,340000.0,2575.0,4.0,132.0,40.3369704,-3.7401183,True,"(330000.0, 380000.0]"
2.0,1.0,640000.0,5565.0,3.0,115.0,40.4490213,-3.6866813,False,"(550000.0, 715000.0]"
1.0,2.0,92000.0,1735.0,2.0,53.0,40.3749857,-3.7415981,False,"(19999.999, 93000.0]"
2.0,2.4203319502074687,1190000.0,5747.999999999997,4.0,207.0,40.4123283,-3.6991359,True,"(1095000.0, 19220600.0]"
1.0,9.0,136000.0,1720.9999999999998,3.0,79.0,40.2864475,-3.8058734,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,380000.0,5205.0,2.0,73.0,40.3955691,-3.6982477,True,"(330000.0, 380000.0]"
1.0,3.0,130000.0,2241.0,2.0,58.0,40.393811,-3.6695916,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,310000.0,2952.0,3.0,105.0,40.3742997,-3.730602,True,"(288800.0, 330000.0]"
1.0,1.0,98000.0,1555.0,3.0,63.0,40.4255992,-3.6169082,False,"(93000.0, 110000.0]"
2.0,2.0,190000.0,2235.0,2.0,85.0,40.4581576,-3.4824549,False,"(178000.0, 190000.0]"
1.0,3.0,177500.0,2246.0,3.0,79.0,40.3932266,-3.712135199999999,False,"(165000.0, 178000.0]"
